url,domain_name,url_fragments,excessive_subdomains,numeric_domain,tld,domain_length,path_length,punycode,percent_chars,at_chars,dash_chars,question_chars,and_chars,equal_chars,plus_chars,underscore_chars,shannon_entropy,label
https://www.armware.dk/files/filerpro.html,www.armware.dk,5,True,False,dk,14,5,True,0,0,0,0,0,0,0,0,2.807354922057604,0
https://sbrady.com/hotsource/faqs/alt-html-faq.html,sbrady.com,6,False,False,com,10,9,True,0,0,2,0,0,0,0,0,3.321928094887362,0
https://support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/Q196/8/94.ASP&amp;NoWebContent=1,support.microsoft.com,10,True,False,com,21,42,True,0,0,0,1,1,2,0,0,3.3446983751597124,0
https://www.phonemanuals.com/Atlanta-Phone-Installer.htm,www.phonemanuals.com,4,True,False,com,20,27,True,0,0,2,0,0,0,0,0,3.5841837197791886,0
https://members.tripod.com/fbaryol/homepage.html,members.tripod.com,5,True,False,com,18,7,True,0,0,0,0,0,0,0,0,3.4613201402110083,0
https://sourceforge.net/projects/geeklogplugins/,sourceforge.net,6,False,False,net,15,8,True,0,0,0,0,0,0,0,0,3.323231428797621,0
https://www.oracle.com/technology/tech/xml/xdkhome.html,www.oracle.com,7,True,False,com,14,10,True,0,0,0,0,0,0,0,0,3.039148671903071,0
https://www.sandman.com/rs232.html,www.sandman.com,4,True,False,com,15,10,True,0,0,0,0,0,0,0,0,3.0565647621309537,0
https://www.holidayjunction.com/aro/,www.holidayjunction.com,5,True,False,com,23,3,True,0,0,0,0,0,0,0,0,3.7622673906514947,0
https://kegel.com/gcc/gcc3.4.html,kegel.com,5,False,False,com,9,3,True,0,0,0,0,0,0,0,0,2.94770277922009,0
https://www.brinksmarket.com/loserpool/,www.brinksmarket.com,5,True,False,com,20,9,True,0,0,0,0,0,0,0,0,3.6841837197791887,0
https://www.gnu.org/software/auctex/preview-latex.html,www.gnu.org,6,True,False,org,11,8,True,0,0,1,0,0,0,0,0,2.663532754804255,0
https://www.cybergata.com/anim.htm,www.cybergata.com,4,True,False,com,17,8,True,0,0,0,0,0,0,0,0,3.4548223999466066,0
https://ronniesairboats.com/index.html,ronniesairboats.com,4,False,False,com,19,10,True,0,0,0,0,0,0,0,0,3.4713544870139286,0
https://www.informatik.uni-trier.de/~ley/db/os.html,www.informatik.uni-trier.de,6,True,False,de,27,4,True,0,0,1,0,0,0,0,0,3.708048150071232,0
https://www.appgate.com/products/80_MindTerm/,www.appgate.com,6,True,False,com,15,8,True,0,0,0,0,0,0,0,1,3.189898095464287,0
https://homepages.cwi.nl/~steven/pascal/,homepages.cwi.nl,6,True,False,nl,16,7,True,0,0,0,0,0,0,0,0,3.75,0
https://www.nocrew.org/software-stsndplay.html,www.nocrew.org,4,True,False,org,14,23,True,0,0,1,0,0,0,0,0,2.8073549220576037,0
https://www.moretonhampstead.org.uk/texts/glimpses/occupations/wool.ghtml,www.moretonhampstead.org.uk,7,True,False,org.uk,27,5,True,0,0,0,0,0,0,0,0,3.85619629821938,0
https://tools.ietf.org/html/rfc1408,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.windley.com/archives/2006/02/alan_kay_the_10.shtml,www.windley.com,7,True,False,com,15,8,True,0,0,0,0,0,0,0,3,3.2402239289418517,0
https://www.felix.fr/produits/flxshortcutbar/flxshortcutbar.cfm,www.felix.fr,6,True,False,fr,12,8,True,0,0,0,0,0,0,0,0,2.8553885422075336,0
https://www.gfisoftware.com/lannetscan/,www.gfisoftware.com,5,True,False,com,19,10,True,0,0,0,0,0,0,0,0,3.5110854081804264,0
https://www.erlang.se/publications/clara2.ps,www.erlang.se,5,True,False,se,13,12,True,0,0,0,0,0,0,0,0,3.0269868333592873,0
https://www.topix.com/rss/business/auto-parts.xml,www.topix.com,6,True,False,com,13,3,True,0,0,1,0,0,0,0,0,3.0269868333592873,0
https://www.airnav.com/airports/us/LA/,www.airnav.com,7,True,False,com,14,8,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://business.virgin.net/martin.neeves/,business.virgin.net,5,True,False,net,19,13,True,0,0,0,0,0,0,0,0,3.286629486786195,0
https://www.angelfire.com/mo3/ameritractor/,www.angelfire.com,6,True,False,com,17,3,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.cs.cmu.edu/~fox/,www.cs.cmu.edu,5,True,False,edu,14,4,True,0,0,0,0,0,0,0,0,2.8423709931771093,0
https://www.quicken.com/banking_and_credit/billpay/,www.quicken.com,6,True,False,com,15,18,True,0,0,0,0,0,0,0,2,3.3232314287976203,0
https://www.techadvice.com/w98/R/Registry.htm,www.techadvice.com,6,True,False,com,18,3,True,0,0,0,0,0,0,0,0,3.419381945646371,0
https://www.cisl.ucar.edu/zine/96/summer/articles/3.f2000.html,www.cisl.ucar.edu,8,True,False,edu,17,4,True,0,0,0,0,0,0,0,0,3.292770193936991,0
https://www.kenkuhl.com/iefs/,www.kenkuhl.com,5,True,False,com,15,4,True,0,0,0,0,0,0,0,0,3.32323142879762,0
https://www.nsoftware.com/products/component/?c=XMLp&amp;sku=,www.nsoftware.com,6,True,False,com,17,8,True,0,0,0,1,1,2,0,0,3.3815804883091634,0
https://www.rowledge.org/tim/,www.rowledge.org,5,True,False,org,16,3,True,0,0,0,0,0,0,0,0,2.875,0
https://www.telerik.com/products/mocking.aspx,www.telerik.com,5,True,False,com,15,8,True,0,0,0,0,0,0,0,0,3.32323142879762,0
https://tools.ietf.org/html/rfc3203,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://tools.google.com/dlpage/webmmf,tools.google.com,5,True,False,com,16,6,True,0,0,0,0,0,0,0,0,2.8993974703476995,0
https://tools.ietf.org/html/rfc2919,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.3m.com/us/auto_marine_aero/aero/,www.3m.com,7,True,True,com,10,2,True,0,0,0,0,0,0,0,2,2.4464393446710155,0
https://www.sfol.net/dynasty/,www.sfol.net,5,True,False,net,12,7,True,0,0,0,0,0,0,0,0,3.0220552088742,0
https://www.mindjack.com/feature/landwarrior.html,www.mindjack.com,5,True,False,com,16,7,True,0,0,0,0,0,0,0,0,3.327819531114783,0
https://www.epinions.com/cmd-review-2668-5B24635-3913649E-prod4,www.epinions.com,4,True,False,com,16,38,True,0,0,5,0,0,0,0,0,3.202819531114783,0
https://www.hitsquad.com/smm/cat/MIDI_PLAYERS_UTILITIES/,www.hitsquad.com,7,True,False,com,16,3,True,0,0,0,0,0,0,0,2,3.577819531114783,0
https://www.xdobry.de/mysqltcl/,www.xdobry.de,5,True,False,de,13,8,True,0,0,0,0,0,0,0,0,3.0269868333592873,0
https://www.mbendi.com/rawtech/index.htm,www.mbendi.com,5,True,False,com,14,7,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.teachervision.com/tv/cardcenter/index.html,www.teachervision.com,6,True,False,com,21,2,True,0,0,0,0,0,0,0,0,3.689703732199547,0
https://www.sundance-communications.com/cgi-bin/ultimatebb.cgi,www.sundance-communications.com,5,True,False,com,31,7,True,0,0,2,0,0,0,0,0,3.6553362295323457,0
https://sourceforge.net/projects/jiu/,sourceforge.net,6,False,False,net,15,8,True,0,0,0,0,0,0,0,0,3.323231428797621,0
https://codefisher.org/projects/xrl.in/,codefisher.org,6,False,False,org,14,8,True,0,0,0,0,0,0,0,0,3.3787834934861767,0
https://whatsonthe.net/webcamks.htm,whatsonthe.net,4,False,False,net,14,12,True,0,0,0,0,0,0,0,0,3.039148671903071,0
https://voice123.com/markbknight,voice123.com,4,False,True,com,12,11,True,0,0,0,0,0,0,0,0,3.2516291673878226,0
https://www.vonwentzel.net/ABS/,www.vonwentzel.net,5,True,False,net,18,3,True,0,0,0,0,0,0,0,0,2.974937501201927,0
https://tools.ietf.org/html/rfc37,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://en.wikipedia.org/wiki/Capability_Maturity_Model,en.wikipedia.org,5,True,False,org,16,4,True,0,0,0,0,0,0,0,2,3.452819531114783,0
https://www.csse.monash.edu.au/~mbanda/hal/,www.csse.monash.edu.au,6,True,False,edu.au,22,7,True,0,0,0,0,0,0,0,0,3.3908054820769813,0
https://www.ibm.com/developerworks/webservices/library/co-pyxp1/,www.ibm.com,8,True,False,com,11,14,True,0,0,1,0,0,0,0,0,2.663532754804255,0
https://java.sun.com/products/javamail/,java.sun.com,6,True,False,com,12,8,True,0,0,0,0,0,0,0,0,3.2516291673878226,0
https://www.xerium.com/huyckwangner/,www.xerium.com,5,True,False,com,14,12,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www10.org/cdrom/papers/275/,www10.org,7,False,True,org,9,5,True,0,0,0,0,0,0,0,0,2.6416041678685933,0
https://www.jocsoft.com/jwf/,www.jocsoft.com,5,True,False,com,15,3,True,0,0,0,0,0,0,0,0,3.0062389286533895,0
https://www.all-dynamics.com/products/codeuglifier,www.all-dynamics.com,5,True,False,com,20,8,True,0,0,1,0,0,0,0,0,3.5841837197791886,0
https://nurapt.kaist.ac.kr/galaxy/,nurapt.kaist.ac.kr,5,True,False,ac.kr,18,6,True,0,0,0,0,0,0,0,0,3.3082708345352603,0
https://www.marcoravenna.it/italiano/archivio2.html,www.marcoravenna.it,5,True,False,it,19,8,True,0,0,0,0,0,0,0,0,3.4316235658474303,0
https://www.icolormyworld.com/amood_email.mv,www.icolormyworld.com,4,True,False,com,21,14,True,0,0,0,0,0,0,0,1,3.1542221846835217,0
https://pag.csail.mit.edu/~adonovan/hacks/ipod.html,pag.csail.mit.edu,6,True,False,edu,17,9,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.absolutefretboard.com/?a=pad,www.absolutefretboard.com,4,True,False,com,25,6,True,0,0,0,1,0,1,0,0,3.783465189601647,0
https://home.earthlink.net/~medtox/,home.earthlink.net,5,True,False,net,18,7,True,0,0,0,0,0,0,0,0,3.4613201402110083,0
https://www.basistech.com/knowledge-center/,www.basistech.com,5,True,False,com,17,16,True,0,0,1,0,0,0,0,0,3.4548223999466066,0
https://home.comcast.net/~davidwallace2000/h8/project8080_archive/,home.comcast.net,7,True,False,net,16,17,True,0,0,0,0,0,0,0,1,3.25,0
https://www.bnbytes.com/computer.shtml,www.bnbytes.com,4,True,False,com,15,14,True,0,0,0,0,0,0,0,0,3.32323142879762,0
https://www.javaworld.com/channel_content/jw-jdbc-index.html,www.javaworld.com,5,True,False,com,17,15,True,0,0,2,0,0,0,0,1,3.2639334294856344,0
https://news.bbc.co.uk/2/hi/europe/7342071.stm,news.bbc.co.uk,7,True,False,co.uk,14,1,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.freewebs.com/graphical-art/,www.freewebs.com,5,True,False,com,16,13,True,0,0,1,0,0,0,0,0,3.077819531114783,0
https://www.cs.waikato.ac.nz/Research/starlog/index.html,www.cs.waikato.ac.nz,6,True,False,ac.nz,20,8,True,0,0,0,0,0,0,0,0,3.184183719779189,0
https://www.webring.com/hub?ring=camarillaconnect,www.webring.com,4,True,False,com,15,25,True,0,0,0,1,0,1,0,0,3.2402239289418517,0
https://www.freshdevices.com/freshdiag.html,www.freshdevices.com,4,True,False,com,20,14,True,0,0,0,0,0,0,0,0,3.546439344671015,0
https://www.gamers.org/dEngine/quake/papers/checker_texmap.html,www.gamers.org,7,True,False,org,14,7,True,0,0,0,0,0,0,0,1,3.039148671903071,0
https://www.team-solutions.com/TSIMain.htm,www.team-solutions.com,4,True,False,com,22,11,True,0,0,1,0,0,0,0,0,3.6635327548042538,0
https://sourceforge.net/projects/pystemmer/,sourceforge.net,6,False,False,net,15,8,True,0,0,0,0,0,0,0,0,3.323231428797621,0
https://www.mindspring.com/~newsphoto/paradise.html,www.mindspring.com,5,True,False,com,18,10,True,0,0,0,0,0,0,0,0,3.4613201402110083,0
https://www.relisoft.com/win32/index.htm,www.relisoft.com,5,True,False,com,16,5,True,0,0,0,0,0,0,0,0,3.452819531114783,0
https://home.iae.nl/users/mhx/mxforth.html,home.iae.nl,6,True,False,nl,11,5,True,0,0,0,0,0,0,0,0,3.0957952550009344,0
https://www.softshape.com/cham/,www.softshape.com,5,True,False,com,17,4,True,0,0,0,0,0,0,0,0,3.4548223999466066,0
https://tools.ietf.org/html/rfc1852,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.embeddedx86.com/~joff/,www.embeddedx86.com,5,True,True,com,19,5,True,0,0,0,0,0,0,0,0,3.286629486786195,0
https://www.diplom.org/Postal/Zines/TAP/,www.diplom.org,7,True,False,org,14,6,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://personalpages.manchester.ac.uk/staff/david.d.apsley/lectures/fortran/index.htm,personalpages.manchester.ac.uk,8,True,False,ac.uk,30,5,True,0,0,0,0,0,0,0,0,3.789898095464287,0
https://www.techdirt.com/articles/20020130/103204_F.shtml,www.techdirt.com,6,True,False,com,16,8,True,0,0,0,0,0,0,0,1,3.327819531114783,0
https://www.wired.com/culture/lifestyle/news/2001/12/49184,www.wired.com,9,True,False,com,13,7,True,0,0,0,0,0,0,0,0,2.931208948910323,0
https://www.suffolks.com.au/pineridge,www.suffolks.com.au,4,True,False,com.au,19,9,True,0,0,0,0,0,0,0,0,3.3263604079526936,0
https://www.w3.org/Graphics/WebCGM/,www.w3.org,6,True,True,org,10,8,True,0,0,0,0,0,0,0,0,2.321928094887362,0
https://www.iusmentis.com/technology/remailers/,www.iusmentis.com,6,True,False,com,17,10,True,0,0,0,0,0,0,0,0,3.337175341123077,0
https://www.angelfire.com/wv2/coreywogtech/,www.angelfire.com,6,True,False,com,17,3,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.finseth.com/emacs.html,www.finseth.com,4,True,False,com,15,10,True,0,0,0,0,0,0,0,0,3.4565647621309536,0
https://www.siam.org/meetings/pp04/,www.siam.org,6,True,False,org,12,8,True,0,0,0,0,0,0,0,0,3.0220552088742,0
https://www.scripts.com/remotely-hosted-scripts/discussion-software/,www.scripts.com,6,True,False,com,15,23,True,0,0,3,0,0,0,0,0,3.189898095464287,0
https://www.applehollow.com/rambouilletsheep/,www.applehollow.com,5,True,False,com,19,16,True,0,0,0,0,0,0,0,0,3.1158340921632197,0
https://www.saudiaramcoworld.com/issue/198903/carpets.and.history.htm,www.saudiaramcoworld.com,6,True,False,com,24,5,True,0,0,0,0,0,0,0,0,3.438721875540867,0
https://www.ariadne.ac.uk/issue29/wilson/,www.ariadne.ac.uk,6,True,False,ac.uk,17,7,True,0,0,0,0,0,0,0,0,3.248365046750904,0
https://ps2.gamespy.com/playstation-2/finding-nemo/5911p1.html,ps2.gamespy.com,6,True,True,com,15,13,True,0,0,2,0,0,0,0,0,3.3735572622751846,0
https://www.aloha.net/~laumana/,www.aloha.net,5,True,False,net,13,8,True,0,0,0,0,0,0,0,0,3.0269868333592873,0
https://xformsinstitute.com/essentials/,xformsinstitute.com,5,False,False,com,19,10,True,0,0,0,0,0,0,0,0,3.5766176449086653,0
https://blog.washingtonpost.com/posttech/,blog.washingtonpost.com,5,True,False,com,23,8,True,0,0,0,0,0,0,0,0,3.7409532604048397,0
https://savannah.gnu.org/projects/emacs/,savannah.gnu.org,6,True,False,org,16,8,True,0,0,0,0,0,0,0,0,3.1556390622295662,0
https://members.aon.at/djrproductions/,members.aon.at,5,True,False,at,14,14,True,0,0,0,0,0,0,0,0,3.2359263506290334,0
https://www.audiovision-production.com/indexuk.html,www.audiovision-production.com,4,True,False,com,30,12,True,0,0,1,0,0,0,0,0,3.7614063297218427,0
https://www.iol.ie/~djkoshea/audio/rio.html,www.iol.ie,6,True,False,ie,10,9,True,0,0,0,0,0,0,0,0,2.4464393446710155,0
https://www.sonystyle.com/webapp/wcs/stores/servlet/CategoryDisplay?catalogId=10551&amp;storeId=10151&amp;langId=-1&amp;categoryId=16178,www.sonystyle.com,8,True,False,com,17,6,True,0,0,1,1,3,4,0,0,3.337175341123077,0
https://tools.ietf.org/html/rfc2660,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://tools.ietf.org/html/rfc2984,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.avsia.com/tvm/,www.avsia.com,5,True,False,com,13,3,True,0,0,0,0,0,0,0,0,3.0269868333592873,0
https://www.fortran.com/fortran/tutorials.html,www.fortran.com,5,True,False,com,15,7,True,0,0,0,0,0,0,0,0,3.189898095464287,0
https://www.isham-research.co.uk/ibm.html,www.isham-research.co.uk,4,True,False,co.uk,24,8,True,0,0,1,0,0,0,0,0,3.688721875540867,0
https://www.cenpac.net.nr/dns/,www.cenpac.net.nr,5,True,False,net.nr,17,3,True,0,0,0,0,0,0,0,0,3.0130709291038453,0
https://www.angelfire.com/biz/gypsywagon/sheep.html,www.angelfire.com,6,True,False,com,17,3,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.nytimes.com/2011/10/14/technology/dennis-ritchie-programming-trailblazer-dies-at-70.html,www.nytimes.com,8,True,False,com,15,4,True,0,0,6,0,0,0,0,0,3.32323142879762,0
https://www.tweak3d.net/articles/x86/,www.tweak3d.net,6,True,True,net,15,8,True,0,0,0,0,0,0,0,0,2.973557262275185,0
https://tools.ietf.org/html/rfc620,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://caml.inria.fr/pub/docs/oreilly-book/,caml.inria.fr,7,True,False,fr,13,3,True,0,0,1,0,0,0,0,0,3.085055102756477,0
https://www.vector.org.uk/?fetch=prodguid/index1.inc,www.vector.org.uk,5,True,False,org.uk,17,15,True,0,0,0,1,0,1,0,0,3.2927701939369904,0
https://www.eweek.com/c/a/Linux-and-Open-Source/DenialofService-Attack-Knocks-SCO-Group-Offline/,www.eweek.com,8,True,False,com,13,1,True,0,0,8,0,0,0,0,0,2.5654483718208256,0
https://www.wired.com/techbiz/media/news/1998/04/11586,www.wired.com,9,True,False,com,13,7,True,0,0,0,0,0,0,0,0,2.931208948910323,0
https://mailing-list-services.com/services/,mailing-list-services.com,5,False,False,com,25,8,True,0,0,2,0,0,0,0,0,3.733660689688185,0
https://webnanny.net/LITTLEORCHARD/,webnanny.net,5,False,False,net,12,13,True,0,0,0,0,0,0,0,0,2.7516291673878226,0
https://sunsite.ubc.ca/LivingMathematics/V001N01/UBCExamples/Pythagoras/pythagoras.html,sunsite.ubc.ca,8,True,False,ca,14,17,True,0,0,0,0,0,0,0,0,3.2359263506290334,0
https://tools.ietf.org/html/rfc1167,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.kilowattsoftware.com/XmlGeniePage.htm,www.kilowattsoftware.com,4,True,False,com,24,16,True,0,0,0,0,0,0,0,0,3.5383201891060003,0
https://en.wikipedia.org/wiki/Microsoft_SharePoint,en.wikipedia.org,5,True,False,org,16,4,True,0,0,0,0,0,0,0,1,3.452819531114783,0
https://www.cs.cmu.edu/afs/cs/project/ai-repository/ai/lang/prolog/impl/prolog/0.html,www.cs.cmu.edu,13,True,False,edu,14,3,True,0,0,1,0,0,0,0,0,2.8423709931771093,0
https://www.angelfire.com/pa2/gamenoise/,www.angelfire.com,6,True,False,com,17,3,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.rayslab.com/call_recorder/,www.rayslab.com,5,True,False,com,15,13,True,0,0,0,0,0,0,0,1,3.323231428797621,0
https://www.4p8.com/eric.brasseur/cppcen.html,www.4p8.com,5,True,True,com,11,13,True,0,0,0,0,0,0,0,0,2.845350936622437,0
https://www.csc.villanova.edu/~japaridz/,www.csc.villanova.edu,5,True,False,edu,21,9,True,0,0,0,0,0,0,0,0,3.5585186130489057,0
https://tools.ietf.org/html/rfc1913,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.elmartino.net/tinyTween/,www.elmartino.net,5,True,False,net,17,9,True,0,0,0,0,0,0,0,0,3.337175341123077,0
https://www.the-one-brack.org/notebook/,www.the-one-brack.org,5,True,False,org,21,8,True,0,0,2,0,0,0,0,0,3.689703732199547,0
https://www.ergonomics.co.uk/monitor-arms-and-stands.html,www.ergonomics.co.uk,4,True,False,co.uk,20,28,True,0,0,3,0,0,0,0,0,3.5086949695628413,0
https://www.faqs.org/faqs/visual-basic-faq/,www.faqs.org,6,True,False,org,12,4,True,0,0,2,0,0,0,0,0,3.0220552088742,0
https://www.chandigarhcity.com/hotdak,www.chandigarhcity.com,4,True,False,com,22,6,True,0,0,0,0,0,0,0,0,3.6635327548042538,0
https://www.ada95.ch/doc/within/FAQ.html,www.ada95.ch,6,True,True,ch,12,3,True,0,0,0,0,0,0,0,0,2.8553885422075336,0
https://www.troobloo.com/tech/dotnet.shtml,www.troobloo.com,5,True,False,com,16,4,True,0,0,0,0,0,0,0,0,2.8522170014624826,0
https://www.angelfire.com/mt2/autop/,www.angelfire.com,6,True,False,com,17,3,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://www.angelfire.com/nt/valkyrja/dwj.html,www.angelfire.com,6,True,False,com,17,2,True,0,0,0,0,0,0,0,0,3.572469458770136,0
https://tools.ietf.org/html/rfc2264,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://tools.ietf.org/html/rfc2538,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.sdsusa.com/dictionary,www.sdsusa.com,4,True,False,com,14,10,True,0,0,0,0,0,0,0,0,2.9852281360342525,0
https://www.mat.univie.ac.at/~neum/glopt.html,www.mat.univie.ac.at,5,True,False,ac.at,20,5,True,0,0,0,0,0,0,0,0,3.2464393446710154,0
https://www.bigmouthmedia.com/search_engine_information/customer_guide/,www.bigmouthmedia.com,6,True,False,com,21,25,True,0,0,0,0,0,0,0,3,3.6537567082870006,0
https://www.lollie.com/gallery/workovart.html,www.lollie.com,5,True,False,com,14,7,True,0,0,0,0,0,0,0,0,2.8423709931771093,0
https://msewww.engin.umich.edu:81/people/milty/research/electrospinning/literature/1999_Reneker_Fong_Elastomeric\%20nanofibers\%20of\%20SBS\%20triblock\%20copolymer.pdf,msewww.engin.umich.edu:81,9,True,True,edu,25,6,False,5,0,0,0,0,0,0,3,3.753269689515108,0
https://gemal.dk/mozilla/,gemal.dk,5,False,False,dk,8,7,True,0,0,0,0,0,0,0,0,3.0,0
https://www.vim.org/scripts/script.php?script_id=1196,www.vim.org,5,True,False,org,11,7,True,0,0,0,1,0,1,0,1,2.845350936622437,0
https://developer.download.nvidia.com/opengl/specs/GL_EXT_geometry_shader4.txt,developer.download.nvidia.com,6,True,False,com,29,6,True,0,0,0,0,0,0,0,3,3.6335059949783672,0
https://www.nwoods.com/sanscript/,www.nwoods.com,5,True,False,com,14,9,True,0,0,0,0,0,0,0,0,2.7534343861887853,0
https://www.eskimo.com/~billb/mistake.html,www.eskimo.com,5,True,False,com,14,6,True,0,0,0,0,0,0,0,0,3.039148671903071,0
https://www.bagism.com/frameshop/,www.bagism.com,5,True,False,com,14,9,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://scorpius.spaceports.com/~esanto/,scorpius.spaceports.com,5,True,False,com,23,7,True,0,0,0,0,0,0,0,0,3.381620107948735,0
https://www1.cs.columbia.edu/~danr/courses/6772/Fall06/papers/deep.pdf,www1.cs.columbia.edu,9,True,True,edu,20,5,True,0,0,0,0,0,0,0,0,3.646439344671015,0
https://www.zrox.net/Mail/Pine/,www.zrox.net,6,True,False,net,12,4,True,0,0,0,0,0,0,0,0,3.0220552088742,0
https://bluez.home.xs4all.nl/purebasic/,bluez.home.xs4all.nl,5,True,True,nl,20,9,True,0,0,0,0,0,0,0,0,3.5841837197791886,0
https://tools.ietf.org/html/rfc3011,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://tools.ietf.org/html/rfc1723,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.accelebrate.com/php_mysql_training/,www.accelebrate.com,5,True,False,com,19,18,True,0,0,0,0,0,0,0,2,3.286629486786195,0
https://www.ricks-graphics.co.uk/area99/,www.ricks-graphics.co.uk,5,True,False,co.uk,24,6,True,0,0,1,0,0,0,0,0,3.6572682296173897,0
https://www.theregister.co.uk/2001/03/15/spammers_face_felony_charges/,www.theregister.co.uk,8,True,False,co.uk,21,4,True,0,0,0,0,0,0,0,3,3.5225715891363594,0
https://www.firstmonday.org/issues/issue6_6/lynch/index.html,www.firstmonday.org,7,True,False,org,19,6,True,0,0,0,0,0,0,0,1,3.6818808028034016,0
https://www.netplex-tech.com/software/nocol/,www.netplex-tech.com,6,True,False,com,20,8,True,0,0,1,0,0,0,0,0,3.546439344671015,0
https://www.ehow.com/how_2064306_use-onfolio-manage-web-pages.html,www.ehow.com,4,True,False,com,12,45,True,0,0,4,0,0,0,0,2,2.5849625007211556,0
https://www.ccs.neu.edu/research/demeter/DemeterJava/,www.ccs.neu.edu,7,True,False,edu,15,8,True,0,0,0,0,0,0,0,0,2.872905595320056,0
https://hea-www.harvard.edu/~rpete/cfitsio/,hea-www.harvard.edu,6,True,False,edu,19,6,True,0,0,1,0,0,0,0,0,3.221097250057957,0
https://www.mpegable.com/showPage.php?SITE=mpegable&amp;PAGE=mpegableds,www.mpegable.com,4,True,False,com,16,46,True,0,0,0,1,1,2,0,0,3.327819531114783,0
https://www.hbarel.com/news.html,www.hbarel.com,4,True,False,com,14,9,True,0,0,0,0,0,0,0,0,3.3248629576173574,0
https://tools.ietf.org/html/rfc227,tools.ietf.org,5,True,False,org,14,4,True,0,0,0,0,0,0,0,0,3.182005814760214,0
https://www.mathies.com/cpw/,www.mathies.com,5,True,False,com,15,3,True,0,0,0,0,0,0,0,0,3.32323142879762,0
https://www.lhasystems.co.uk/main/2200.htm,www.lhasystems.co.uk,5,True,False,co.uk,20,4,True,0,0,0,0,0,0,0,0,3.608694969562842,0
https://foldoc.org/index.cgi?Reduced+Instruction+Set+Computer,foldoc.org,4,False,False,org,10,42,True,0,0,0,1,0,0,3,0,2.8464393446710154,0
https://www.ou.edu/research/electron/internet/veronica.htm,www.ou.edu,7,True,False,edu,10,8,True,0,0,0,0,0,0,0,0,2.4464393446710155,0
https://www.poohbearish.com/adopt/,www.poohbearish.com,5,True,False,com,19,5,True,0,0,0,0,0,0,0,0,3.5368867237421666,0
https://www.ssi-developer.net/main/guides/,www.ssi-developer.net,6,True,False,net,21,4,True,0,0,1,0,0,0,0,0,3.594465636961451,0
https://www.dairiki.org/xface/,www.dairiki.org,5,True,False,org,15,5,True,0,0,0,0,0,0,0,0,3.0062389286533895,0
https://www.activxperts.com/activcomport/,www.activxperts.com,5,True,False,com,19,12,True,0,0,0,0,0,0,0,0,3.6818808028034016,0
https://docbook.org/tdg/,docbook.org,5,False,False,org,11,3,True,0,0,0,0,0,0,0,0,2.7321588913645707,0
https://scholar.lib.vt.edu/theses/available/etd-05282004-163029/unrestricted/etd_final_C.pdf,scholar.lib.vt.edu,8,True,False,edu,18,6,True,0,0,2,0,0,0,0,2,3.794653473544342,0
https://www.exabyte.net/lambert/subnet/subnet_masking_summary.htm,www.exabyte.net,6,True,False,net,15,7,True,0,0,0,0,0,0,0,2,3.0062389286533895,0
https://durpdg.dur.ac.uk/HEPDATA/PDF,durpdg.dur.ac.uk,5,True,False,ac.uk,16,7,True,0,0,0,0,0,0,0,0,2.9834585933443494,0
https://www.grognard.com/bfm/game.html,www.grognard.com,5,True,False,com,16,3,True,0,0,0,0,0,0,0,0,3.202819531114783,0
